Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01330","Grapes","2022","2022","t","44840","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01252","Green garlic","2022","2022","t","1090","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","2162","Groundnut oil","2022","2022","t","200","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","703","Slovakia","5513","Production","0231","Hen eggs in shell, fresh","2022","2022","1000 No","764737","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01352","Kiwi fruit","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01322","Lemons and limes","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01214","Lettuce and chicory","2022","2022","t","70","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01441","Linseed","2022","2022","t","680","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01709.02","Lupins","2022","2022","t","280","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","0112","Maize (corn)","2022","2022","t","683700","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","21700.02","Margarine and shortening","2022","2022","t","13800","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","703","Slovakia","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","t","10850","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","21116","Meat of goat, fresh or chilled","2022","2022","t","270","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","t","59120","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","21115","Meat of sheep, fresh or chilled","2022","2022","t","480","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01199.02","Mixed grain","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","23540","Molasses","2022","2022","t","44041.39","I","Imputed value",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","0117","Oats","2022","2022","t","24190","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","21691.12","Oil of linseed","2022","2022","t","100","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","703","Slovakia","5510","Production","21691.02","Oil of maize","2022","2022","t","2920.83","I","Imputed value",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01450","Olives","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","t","35660","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01323","Oranges","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2022","2022","t","230","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01329","Other citrus fruit, n.e.c.","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01449.90","Other oil seeds, n.e.c.","2022","2022","t","7160","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01709.90","Other pulses n.e.c.","2022","2022","t","4160","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01319","Other tropical fruits, n.e.c.","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2022","2022","t","27520","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01345","Peaches and nectarines","2022","2022","t","1250","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01342.01","Pears","2022","2022","t","1050","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01705","Peas, dry","2022","2022","t","34550","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01242","Peas, green","2022","2022","t","3820","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","21521","Pig fat, rendered","2022","2022","t","16362.35","I","Imputed value",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01346","Plums and sloes","2022","2022","t","1260","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01321","Pomelos and grapefruits","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01510","Potatoes","2022","2022","t","130630","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01235","Pumpkins, squash and gourds","2022","2022","t","2170","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01443","Rape or colza seed","2022","2022","t","446600","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","21641.01","Rapeseed or canola oil, crude","2022","2022","t","95500","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01353.01","Raspberries","2022","2022","t","30","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","2351f","Raw cane or beet sugar (centrifugal only)","2022","2022","t","180000","E","Estimated value",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","02212","Raw milk of buffalo","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","02211","Raw milk of cattle","2022","2022","t","915120","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","02292","Raw milk of goats","2022","2022","t","190","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","02291","Raw milk of sheep","2022","2022","t","11670","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","0113","Rice","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","0116","Rye","2022","2022","t","31830","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","22212","Skim milk and whey powder","2022","2022","t","20040.65","I","Imputed value",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","22110.02","Skim milk of cows","2022","2022","t","434732.2","I","Imputed value",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","0114","Sorghum","2022","2022","t","8420","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","2161","Soya bean oil","2022","2022","t","9800","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","703","Slovakia","5510","Production","0141","Soya beans","2022","2022","t","98760","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01215","Spinach","2022","2022","t","680","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01354","Strawberries","2022","2022","t","1240","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01801","Sugar beet","2022","2022","t","1096750","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01445","Sunflower seed","2022","2022","t","172580","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","21631.01","Sunflower-seed oil, crude","2022","2022","t","16800","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","703","Slovakia","5510","Production","21523","Tallow","2022","2022","t","2500","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01324","Tangerines, mandarins, clementines","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01234","Tomatoes","2022","2022","t","17070","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01191","Triticale","2022","2022","t","28200","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01376","Walnuts, in shell","2022","2022","t","140","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01221","Watermelons","2022","2022","t","3570","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","0111","Wheat","2022","2022","t","2048150","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","22130.03","Whey, condensed","2022","2022","t","20323.35","I","Imputed value",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","22130.02","Whey, dry","2022","2022","t","16258.68","I","Imputed value",""
