Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","124","Canada","5510","Production","01353.01","Raspberries","2023","2023","t","6720","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5510","Production","2351f","Raw cane or beet sugar (centrifugal only)","2022","2022","t","121360","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","124","Canada","5510","Production","02951.01","Raw hides and skins of cattle","2022","2022","t","118626.06","I","Imputed value",""
"QCL","Crops and livestock products","124","Canada","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2022","2022","An","3652900","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5510","Production","02951.01","Raw hides and skins of cattle","2023","2023","t","113217.8","I","Imputed value",""
"QCL","Crops and livestock products","124","Canada","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2023","2023","An","3548400","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5510","Production","02953","Raw hides and skins of sheep or lambs","2022","2022","t","2431.61","I","Imputed value",""
"QCL","Crops and livestock products","124","Canada","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2022","2022","An","728700","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5510","Production","02953","Raw hides and skins of sheep or lambs","2023","2023","t","2505.87","I","Imputed value",""
"QCL","Crops and livestock products","124","Canada","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2023","2023","An","777400","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5510","Production","02211","Raw milk of cattle","2022","2022","t","9742541","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5318","Milk Animals","02211","Raw milk of cattle","2022","2022","An","969100","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5510","Production","02211","Raw milk of cattle","2023","2023","t","9886559","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5318","Milk Animals","02211","Raw milk of cattle","2023","2023","An","964600","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5312","Area harvested","0116","Rye","2022","2022","ha","151900","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","0116","Rye","2022","2022","kg/ha","3424.5","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5510","Production","0116","Rye","2022","2022","t","520177","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5312","Area harvested","0116","Rye","2023","2023","ha","115800","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","0116","Rye","2023","2023","kg/ha","3090.1","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5510","Production","0116","Rye","2023","2023","t","357834","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5312","Area harvested","01446","Safflower seed","2022","2022","ha","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","124","Canada","5510","Production","01446","Safflower seed","2022","2022","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","124","Canada","5312","Area harvested","01446","Safflower seed","2023","2023","ha","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","124","Canada","5510","Production","01446","Safflower seed","2023","2023","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","124","Canada","5111","Stocks","02122","Sheep","2022","2022","An","822200","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5111","Stocks","02122","Sheep","2023","2023","An","846800","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5510","Production","21514","Sheep fat, unrendered","2022","2022","t","582.22","I","Imputed value",""
"QCL","Crops and livestock products","124","Canada","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2022","2022","An","728700","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5510","Production","21514","Sheep fat, unrendered","2023","2023","t","600","I","Imputed value",""
"QCL","Crops and livestock products","124","Canada","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2023","2023","An","777400","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2022","2022","t","1199.31","I","Imputed value",""
"QCL","Crops and livestock products","124","Canada","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2023","2023","t","1189.43","I","Imputed value",""
"QCL","Crops and livestock products","124","Canada","5510","Production","22212","Skim milk and whey powder","2022","2022","t","84038","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5510","Production","22110.02","Skim milk of cows","2022","2022","t","3189754.71","I","Imputed value",""
"QCL","Crops and livestock products","124","Canada","5510","Production","22222.02","Skim milk, condensed","2022","2022","t","1746.73","I","Imputed value",""
"QCL","Crops and livestock products","124","Canada","5510","Production","22221.02","Skim milk, evaporated","2022","2022","t","14151.54","I","Imputed value",""
"QCL","Crops and livestock products","124","Canada","5312","Area harvested","01344.01","Sour cherries","2022","2022","ha","725","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","01344.01","Sour cherries","2022","2022","kg/ha","4158.6","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5510","Production","01344.01","Sour cherries","2022","2022","t","3015","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5312","Area harvested","01344.01","Sour cherries","2023","2023","ha","728","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","01344.01","Sour cherries","2023","2023","kg/ha","4300.8","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5510","Production","01344.01","Sour cherries","2023","2023","t","3131","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5510","Production","2161","Soya bean oil","2022","2022","t","349216","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5312","Area harvested","0141","Soya beans","2022","2022","ha","2118000","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","0141","Soya beans","2022","2022","kg/ha","3089.3","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5510","Production","0141","Soya beans","2022","2022","t","6543158","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5312","Area harvested","0141","Soya beans","2023","2023","ha","2261200","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","0141","Soya beans","2023","2023","kg/ha","3087.1","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5510","Production","0141","Soya beans","2023","2023","t","6980525","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5312","Area harvested","01215","Spinach","2022","2022","ha","714","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","01215","Spinach","2022","2022","kg/ha","9245.9","E","Estimated value",""
"QCL","Crops and livestock products","124","Canada","5510","Production","01215","Spinach","2022","2022","t","6601.56","I","Imputed value",""
"QCL","Crops and livestock products","124","Canada","5312","Area harvested","01215","Spinach","2023","2023","ha","698","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","01215","Spinach","2023","2023","kg/ha","9179.1","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5510","Production","01215","Spinach","2023","2023","t","6407","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5312","Area harvested","01354","Strawberries","2022","2022","ha","2846","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","01354","Strawberries","2022","2022","kg/ha","8792","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5510","Production","01354","Strawberries","2022","2022","t","25022","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5312","Area harvested","01354","Strawberries","2023","2023","ha","2686","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","01354","Strawberries","2023","2023","kg/ha","8258","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5510","Production","01354","Strawberries","2023","2023","t","22181","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5312","Area harvested","01801","Sugar beet","2022","2022","ha","17200","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","01801","Sugar beet","2022","2022","kg/ha","74338","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5510","Production","01801","Sugar beet","2022","2022","t","1278613","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5312","Area harvested","01801","Sugar beet","2023","2023","ha","13200","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","01801","Sugar beet","2023","2023","kg/ha","88816.1","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5510","Production","01801","Sugar beet","2023","2023","t","1172372","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5312","Area harvested","01445","Sunflower seed","2022","2022","ha","37500","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","01445","Sunflower seed","2022","2022","kg/ha","2241.4","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5510","Production","01445","Sunflower seed","2022","2022","t","84054","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5312","Area harvested","01445","Sunflower seed","2023","2023","ha","39800","A","Official figure",""
